@SampleID:
@Version:0.9.1
@Ranks:superkingdom|phylum|class|order|family|genus|species|strain

@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE	_CAMI_genomeID	_CAMI_OTU
1295141.1	strain	2|1224|1236|72274|135621|286|76761|1295141.1	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas veronii|Pseudomonas veronii 1YdBTEX2 strain	0.0000	Otu1094	1295141
32644.114	strain	||||||32644|32644.114	||||||unidentified|unidentified strain	19.6661	RNODE_325_length_1939_cov_27.67762	32644
219305.1	strain	2|201174|1760|85008|28056|1873|219305|219305.1	Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Micromonospora|Micromonospora sp. ATCC 39149|Micromonospora sp. ATCC 39149 strain	1.2436	Otu75.0	28056
45202.133	strain	||||||45202|45202.133	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_401_length_5038_cov_52.89115	45202
32644.51	strain	||||||32644|32644.51	||||||unidentified|unidentified strain	0.0000	RNODE_399_length_2276_cov_6.18101	32644
45202.2	strain	||||||45202|45202.2	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_132_length_8354_cov_2.98896	45202
546414.1	strain	2|1297|188787|118964|183710|1298|310783|546414.1	Bacteria|Deinococcus-Thermus|Deinococci|Deinococcales|Deinococcaceae|Deinococcus|Deinococcus deserti|Deinococcus deserti VCD115 strain	0.0000	Otu590.0	1298
45202.1	strain	||||||45202|45202.1	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_547_length_3725_cov_47.04079	45202
45202.6	strain	||||||45202|45202.6	||||||unidentified plasmid|unidentified plasmid strain	0.0124	RNODE_257_length_1602_cov_16.93671	45202
45202.7	strain	||||||45202|45202.7	||||||unidentified plasmid|unidentified plasmid strain	0.0034	RNODE_508_length_1879_cov_11.34540	45202
45202.4	strain	||||||45202|45202.4	||||||unidentified plasmid|unidentified plasmid strain	0.0856	RNODE_85_length_1577_cov_8.00900	45202
45202.5	strain	||||||45202|45202.5	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_331_length_2739_cov_8.16194	45202
12916.8	strain	2|1224|28216|80840|80864|12916||12916.8	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Acidovorax||Acidovorax strain	0.2540	Otu126.0	12916
45202.8	strain	||||||45202|45202.8	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_131_length_3521_cov_17.22578	45202
45202.9	strain	||||||45202|45202.9	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_177_length_3051_cov_8.18455	45202
71433.2	strain	2|1224|28211|356|69277|68287|71433|71433.2	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae|Mesorhizobium|Mesorhizobium amorphae|Mesorhizobium amorphae strain	1.1754	Otu4.0	68287
71433.1	strain	2|1224|28211|356|69277|68287|71433|71433.1	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae|Mesorhizobium|Mesorhizobium amorphae|Mesorhizobium amorphae strain	1.9678	Otu34.0	69277
1419583.1	strain	2|1224|1236|72274|135621|286|75612|1419583.1	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas mandelii|Pseudomonas mandelii PD30 strain	4.2086	Otu2.0	135621
83618.1	strain	2|1224|1236|135614|32033|83618||83618.1	Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Pseudoxanthomonas||Pseudoxanthomonas strain	0.0000	Otu1011.0	32033
83618.3	strain	2|1224|1236|135614|32033|83618||83618.3	Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Pseudoxanthomonas||Pseudoxanthomonas strain	0.0000	Otu581.0	32033
83618.2	strain	2|1224|1236|135614|32033|83618||83618.2	Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Pseudoxanthomonas||Pseudoxanthomonas strain	0.0028	Otu657.1	32033
1736591.1	strain	2|1224|28211|204458|76892|20|1736591|1736591.1	Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Phenylobacterium|Phenylobacterium sp. Root700|Phenylobacterium sp. Root700 strain	0.0000	Otu577.0	20
83618.4	strain	2|1224|1236|135614|32033|83618||83618.4	Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Pseudoxanthomonas||Pseudoxanthomonas strain	0.0000	Otu589.0	32033
749631.1	strain	2759|4890|147541|92860|683158|55170|749631|749631.1	Eukaryota|Ascomycota|Dothideomycetes|Pleosporales|Didymellaceae|Didymella|Didymella curtisii|Didymella curtisii strain	0.0077	Peyronellaea_curtisii_MPI-SP2-AT-0415	749631
149698.3	strain	2|1224|28216|80840|75682|149698||149698.3	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Massilia||Massilia strain	0.0571	Otu987.0	75682
45202.138	strain	||||||45202|45202.138	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_163_length_2924_cov_26.52619	45202
1501230.1	strain	2|1239|91061|1385|186822|44249|1501230|1501230.1	Bacteria|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Paenibacillus|Paenibacillus tyrfis|Paenibacillus tyrfis strain	0.0000	Otu610.0	44249
45202.184	strain	||||||45202|45202.184	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_438_length_14517_cov_4.70775	45202
45202.187	strain	||||||45202|45202.187	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_121_length_10870_cov_30.65219	45202
758826.1	strain	2|1224|28216|80840|80864|12916|758826|758826.1	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Acidovorax|Acidovorax radicis|Acidovorax radicis strain	0.0000	Otu80.0	80864
45202.181	strain	||||||45202|45202.181	||||||unidentified plasmid|unidentified plasmid strain	0.0958	RNODE_519_length_4527_cov_27.40475	45202
45202.180	strain	||||||45202|45202.180	||||||unidentified plasmid|unidentified plasmid strain	0.0854	RNODE_482_length_12608_cov_5.40546	45202
45202.183	strain	||||||45202|45202.183	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_471_length_2314_cov_27.32580	45202
287986.1	strain	2|201174|1760|85010|2070|1813|287986|287986.1	Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Amycolatopsis|Amycolatopsis rifamycinica|Amycolatopsis rifamycinica strain	0.0000	Otu519.0	1813
45202.189	strain	||||||45202|45202.189	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_579_length_8791_cov_4.68076	45202
45202.188	strain	||||||45202|45202.188	||||||unidentified plasmid|unidentified plasmid strain	0.4549	RNODE_413_length_3069_cov_3.80768	45202
198730.1	strain	2759|4890|147545|5042|28568|5094|198730|198730.1	Eukaryota|Ascomycota|Eurotiomycetes|Eurotiales|Trichocomaceae|Talaromyces|Talaromyces verruculosus|Talaromyces verruculosus strain	0.0023	Talaromyces_verruculosus_MPI-SP2-AT-0411	198730
1432050.1	strain	2|1224|28211|356|82115|379|29449|1432050.1	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium|Rhizobium etli|Rhizobium etli bv. mimosae str. IE4771 strain	0.0000	Otu460.0	379
762903.1	strain	2|976|117747|200666|84566|1649482|151895|762903.1	Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Pseudopedobacter|Pseudopedobacter saltans|Pseudopedobacter saltans DSM 12145 strain	0.0000	Otu1046.0	84566
32644.120	strain	||||||32644|32644.120	||||||unidentified|unidentified strain	0.0000	RNODE_351_length_2392_cov_6.50928	32644
1386.1	strain	2|1239|91061|1385|186817|1386||1386.1	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus||Bacillus strain	0.0000	Otu803	1386
1120949.1	strain	2|201174|1760|85008|28056|1865|113565|1120949.1	Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Actinoplanes|Actinoplanes globisporus|Actinoplanes globisporus DSM 43857 strain	0.0000	Otu296.1	28056
32644.10	strain	||||||32644|32644.10	||||||unidentified|unidentified strain	0.0000	RNODE_384_length_4213_cov_12.53305	32644
32644.178	strain	||||||32644|32644.178	||||||unidentified|unidentified strain	0.0000	RNODE_321_length_5296_cov_10.18297	32644
32644.179	strain	||||||32644|32644.179	||||||unidentified|unidentified strain	0.0108	RNODE_77_length_2624_cov_7.14989	32644
45202.24	strain	||||||45202|45202.24	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_500_length_1680_cov_27.45896	45202
1304886.1	strain	2|1224|28221|213118|213119|115780|115781|1304886.1	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfobacterales|Desulfobacteraceae|Desulfotignum|Desulfotignum balticum|Desulfotignum balticum DSM 7044 strain	0.0000	Otu701.0	213119
32644.175	strain	||||||32644|32644.175	||||||unidentified|unidentified strain	0.0000	RNODE_120_length_2282_cov_6.07257	32644
32644.176	strain	||||||32644|32644.176	||||||unidentified|unidentified strain	0.0000	RNODE_182_length_2608_cov_41.99343	32644
32644.177	strain	||||||32644|32644.177	||||||unidentified|unidentified strain	0.0000	RNODE_597_length_13838_cov_20.78765	32644
32644.170	strain	||||||32644|32644.170	||||||unidentified|unidentified strain	0.0000	RNODE_397_length_1629_cov_18.92533	32644
32644.12	strain	||||||32644|32644.12	||||||unidentified|unidentified strain	0.0000	RNODE_298_length_4113_cov_5.23857	32644
32644.172	strain	||||||32644|32644.172	||||||unidentified|unidentified strain	0.9125	RNODE_247_length_8256_cov_14.85123	32644
32644.173	strain	||||||32644|32644.173	||||||unidentified|unidentified strain	3.6921	RNODE_76_length_3393_cov_4.30851	32644
1202532.1	strain	2|976|117743|200644|49546|237|1202532|1202532.1	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium sp. F52|Flavobacterium sp. F52 strain	0.0000	Otu868.0	237
45202.26	strain	||||||45202|45202.26	||||||unidentified plasmid|unidentified plasmid strain	0.3304	RNODE_578_length_7436_cov_10.94682	45202
1736474.1	strain	2|1224|28211|204457|41297|165697|1736474|1736474.1	Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingopyxis|Sphingopyxis sp. Root1497|Sphingopyxis sp. Root1497 strain	0.0000	Otu677.0	41297
45202.21	strain	||||||45202|45202.21	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_380_length_3873_cov_34.07037	45202
398527.1	strain	2|1224|28216|80840|119060|1822464|261302|398527.1	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Paraburkholderia|Paraburkholderia phytofirmans|Paraburkholderia phytofirmans PsJN strain	0.0000	Otu637.0	119060
398511.1	strain	2|1239|91061|1385|186817|1386|79885|398511.1	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus pseudofirmus|Bacillus pseudofirmus OF4 strain	0.0000	Otu999	398511
45202.20	strain	||||||45202|45202.20	||||||unidentified plasmid|unidentified plasmid strain	0.6570	RNODE_572_length_1964_cov_10.71878	45202
32644.16	strain	||||||32644|32644.16	||||||unidentified|unidentified strain	0.0000	RNODE_111_length_2230_cov_3.84239	32644
1144313.1	strain	2|976|117743|200644|49546|237|1144313|1144313.1	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium sp. CF136|Flavobacterium sp. CF136 strain	0.0000	Otu63.0	237
286.3	strain	2|1224|1236|72274|135621|286||286.3	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas||Pseudomonas strain	0.0000	Otu801	286
286.2	strain	2|1224|1236|72274|135621|286||286.2	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas||Pseudomonas strain	2.1665	Otu18.1	135621
286.1	strain	2|1224|1236|72274|135621|286||286.1	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas||Pseudomonas strain	0.0000	Otu799	286
45202.22	strain	||||||45202|45202.22	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_571_length_1509_cov_5.57472	45202
1285586.1	strain	2|1239|91061|1385|186817|400634|1421|1285586.1	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Lysinibacillus|Lysinibacillus sphaericus|Lysinibacillus sphaericus OT4b.31 strain	0.0000	Otu1092	1285586
587753.2	strain	2|1224|1236|72274|135621|286|587753|587753.2	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas chlororaphis|Pseudomonas chlororaphis strain	0.0000	Otu661	587753
565429.1	strain	2759|4890|147541|92860|683158|37463|565429|565429.1	Eukaryota|Ascomycota|Dothideomycetes|Pleosporales|Didymellaceae|Phoma|Phoma radicina|Phoma radicina strain	0.0002	Phoma_radicina_MPI-SP2-AT-0466	565429
286.4	strain	2|1224|1236|72274|135621|286||286.4	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas||Pseudomonas strain	0.0000	Otu839.0	286
323098.1	strain	2|1224|28211|356|41294|911|913|323098.1	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Nitrobacter|Nitrobacter winogradskyi|Nitrobacter winogradskyi Nb-255 strain	0.5902	Otu45.0	41294
5599.1	strain	2759|4890|147541|92860|28556|5598|5599|5599.1	Eukaryota|Ascomycota|Dothideomycetes|Pleosporales|Pleosporaceae|Alternaria|Alternaria alternata|Alternaria alternata strain	0.0402	Alternaria_tenuis_MPI-SDFR-AT-0071	5599
294.8	strain	2|1224|1236|72274|135621|286|294|294.8	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas fluorescens|Pseudomonas fluorescens strain	0.0000	Otu926	294
1353246.1	strain	2157|651137||||1825023|1353246|1353246.1	Archaea|Thaumarchaeota||||Candidatus Nitrosotenuis|Candidatus Nitrosotenuis chungbukensis|Candidatus Nitrosotenuis chungbukensis strain	0.0000	Otu1043	1353246
395965.1	strain	2|1224|28211|356|45404|120652|199596|395965.1	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Beijerinckiaceae|Methylocella|Methylocella silvestris|Methylocella silvestris BL2 strain	0.0379	Otu396.0	45404
41275.3	strain	2|1224|28211|204458|76892|41275||41275.3	Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas||Brevundimonas strain	0.0000	Otu752	41275
1736576.1	strain	2|1224|1236|135614|32033|83618|1736576|1736576.1	Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Pseudoxanthomonas|Pseudoxanthomonas sp. Root65|Pseudoxanthomonas sp. Root65 strain	0.1403	Otu96.0	83618
1736576.2	strain	2|1224|1236|135614|32033|83618|1736576|1736576.2	Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Pseudoxanthomonas|Pseudoxanthomonas sp. Root65|Pseudoxanthomonas sp. Root65 strain	0.0550	Otu89.0	32033
32644.115	strain	||||||32644|32644.115	||||||unidentified|unidentified strain	0.0000	RNODE_329_length_4403_cov_3.14905	32644
1174504.1	strain	2|1239|91061|1385|186817|1386|1407|1174504.1	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus psychrosaccharolyticus|Bacillus psychrosaccharolyticus ATCC 23296 strain	0.0000	Otu624	1174504
32644.109	strain	||||||32644|32644.109	||||||unidentified|unidentified strain	3.1092	RNODE_548_length_4577_cov_9.61395	32644
32644.108	strain	||||||32644|32644.108	||||||unidentified|unidentified strain	0.0000	RNODE_16_length_2729_cov_73.58182	32644
421531.1	strain	2|976|117743|200644|49546|59732|421531|421531.1	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Chryseobacterium|Chryseobacterium luteum|Chryseobacterium luteum strain	0.0000	Otu1021.0	59732
32644.101	strain	||||||32644|32644.101	||||||unidentified|unidentified strain	0.0000	RNODE_280_length_5088_cov_4.43328	32644
32644.100	strain	||||||32644|32644.100	||||||unidentified|unidentified strain	0.0000	RNODE_542_length_2159_cov_35.95760	32644
395598.2	strain	2|1224|1236|72274|135621|286|395598|395598.2	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas reinekei|Pseudomonas reinekei strain	0.0000	Otu811	395598
32644.102	strain	||||||32644|32644.102	||||||unidentified|unidentified strain	0.0000	RNODE_81_length_1318_cov_3.55864	32644
32644.105	strain	||||||32644|32644.105	||||||unidentified|unidentified strain	0.0000	RNODE_495_length_2750_cov_9.86766	32644
32644.104	strain	||||||32644|32644.104	||||||unidentified|unidentified strain	0.2431	RNODE_71_length_2272_cov_3.05244	32644
1223523.1	strain	2|201174|1760|85011|2062|1883|35621|1223523.1	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces mobaraensis|Streptomyces mobaraensis NBRC 13819 = DSM 40847 strain	0.0000	Otu785	1223523
32644.106	strain	||||||32644|32644.106	||||||unidentified|unidentified strain	0.0018	RNODE_506_length_4092_cov_6.23826	32644
68287.2	strain	2|1224|28211|356|69277|68287||68287.2	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae|Mesorhizobium||Mesorhizobium strain	0.0000	Otu431.0	69277
963.1	strain	2|1224|28216|80840|75682|963||963.1	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Herbaspirillum||Herbaspirillum strain	0.0000	Otu795.0	75682
68287.1	strain	2|1224|28211|356|69277|68287||68287.1	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae|Mesorhizobium||Mesorhizobium strain	0.0038	Otu835.0	69277
1217720.1	strain	2|1224|28211|204441|433|125216|1217720|1217720.1	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Acetobacteraceae|Roseomonas|Roseomonas sp. B5|Roseomonas sp. B5 strain	0.0000	Otu708.0	125216
337191.1	strain	2|201174|1760|85007|85026|2053|337191|337191.1	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Gordoniaceae|Gordonia|Gordonia sp. KTR9|Gordonia sp. KTR9 strain	0.0000	Otu1087	337191
45202.61	strain	||||||45202|45202.61	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_230_length_2858_cov_5.31312	45202
45202.60	strain	||||||45202|45202.60	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_27_length_9272_cov_4.89762	45202
45202.63	strain	||||||45202|45202.63	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_167_length_15660_cov_7.41802	45202
45202.62	strain	||||||45202|45202.62	||||||unidentified plasmid|unidentified plasmid strain	0.0785	RNODE_275_length_3412_cov_8.48584	45202
45202.65	strain	||||||45202|45202.65	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_244_length_5333_cov_28.75937	45202
45202.64	strain	||||||45202|45202.64	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_300_length_4019_cov_4.97498	45202
45202.67	strain	||||||45202|45202.67	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_271_length_3998_cov_11.67404	45202
45202.149	strain	||||||45202|45202.149	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_592_length_3754_cov_6.59927	45202
45202.69	strain	||||||45202|45202.69	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_87_length_5673_cov_23.00212	45202
45202.68	strain	||||||45202|45202.68	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_556_length_34387_cov_8.27811	45202
456442.1	strain	2157|28890|224756|2191|1198451|395331|358766|456442.1	Archaea|Euryarchaeota|Methanomicrobia|Methanomicrobiales|Methanoregulaceae|Methanoregula|Methanoregula boonei|Methanoregula boonei 6A8 strain	0.0000	Otu813	456442
45202.134	strain	||||||45202|45202.134	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_82_length_2481_cov_3.36397	45202
294.2	strain	2|1224|1236|72274|135621|286|294|294.2	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas fluorescens|Pseudomonas fluorescens strain	0.0000	Otu952	294
45202.136	strain	||||||45202|45202.136	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_535_length_1698_cov_14.80778	45202
32644.79	strain	||||||32644|32644.79	||||||unidentified|unidentified strain	0.0000	RNODE_39_length_2309_cov_8.39790	32644
45202.130	strain	||||||45202|45202.130	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_79_length_2421_cov_3.19008	45202
45202.131	strain	||||||45202|45202.131	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_469_length_3055_cov_6.28858	45202
45202.132	strain	||||||45202|45202.132	||||||unidentified plasmid|unidentified plasmid strain	0.2313	RNODE_188_length_3578_cov_152.10292	45202
32644.28	strain	||||||32644|32644.28	||||||unidentified|unidentified strain	0.0000	RNODE_566_length_1455_cov_10.94416	32644
